,Age,Job,Marital,Education,Default,Balance,HHInsurance,CarLoan,Communication,LastContactDay,LastContactMonth,NoOfContacts,DaysPassed,PrevAttempts,Outcome,CallStart,CallEnd,CallDurationMinutes
1734,52,management,married,tertiary,0,4675,0,0,cellular,12,feb,3,-1,0,none,10:24:36,10:27:37,3.0
1735,30,technician,single,secondary,0,316,1,1,cellular,30,jan,2,2,2,other,15:45:01,15:47:11,2.0
1736,56,services,married,secondary,0,0,0,0,cellular,13,aug,4,-1,0,none,09:47:03,09:48:55,1.0
1737,53,blue-collar,divorced,primary,0,2656,1,0,none,30,may,2,-1,0,none,09:52:48,10:25:48,33.0
1738,25,blue-collar,single,secondary,0,1243,0,1,cellular,10,jul,7,-1,0,none,15:59:33,16:21:54,22.0
1739,42,blue-collar,divorced,primary,0,301,1,0,cellular,17,jul,2,-1,0,none,17:21:10,17:40:45,19.0
1740,48,management,divorced,tertiary,0,313,0,0,cellular,8,may,1,-1,0,none,12:01:30,12:04:58,3.0
1741,30,management,married,tertiary,0,86,1,1,cellular,19,nov,1,97,2,other,09:13:51,09:16:26,2.0
1743,66,retired,married,secondary,0,3409,0,0,cellular,19,oct,3,160,3,failure,14:44:23,14:46:36,2.0
1744,42,unemployed,married,secondary,0,1289,0,0,cellular,15,oct,3,92,6,success,15:47:24,16:07:00,19.0
1745,40,unemployed,single,secondary,0,334,0,0,cellular,5,mar,1,91,6,other,10:43:02,10:46:41,3.0
1746,38,entrepreneur,married,tertiary,0,170,1,0,cellular,18,may,1,-1,0,none,14:52:17,14:59:39,7.0
1747,44,services,married,secondary,0,972,1,0,cellular,30,jul,3,-1,0,none,17:52:51,17:57:45,4.0
1748,48,housemaid,married,primary,0,0,0,0,cellular,28,aug,23,-1,0,none,10:07:12,10:07:32,0.0
1749,52,blue-collar,married,secondary,0,-164,0,0,cellular,22,aug,4,-1,0,none,10:09:46,10:15:00,5.0
1750,59,unemployed,married,secondary,0,1047,0,0,cellular,21,aug,1,184,3,success,09:25:09,09:32:27,7.0
1751,42,technician,single,secondary,0,49,0,0,cellular,9,feb,10,-1,0,none,16:19:27,16:19:34,0.0
1752,30,blue-collar,single,secondary,0,315,0,0,cellular,23,jun,1,-1,0,none,09:37:38,10:01:05,23.0
1753,31,admin.,single,secondary,0,1129,1,0,cellular,18,may,3,-1,0,none,13:06:55,13:09:20,2.0
1754,30,admin.,married,secondary,0,2678,1,0,cellular,18,may,5,-1,0,none,17:23:35,17:23:58,0.0
1755,28,admin.,single,secondary,0,4465,0,0,cellular,28,jan,1,-1,0,none,14:03:50,14:16:39,12.0
1756,35,admin.,married,secondary,0,1286,1,0,cellular,5,may,3,337,1,other,15:05:16,15:19:38,14.0
1757,36,admin.,divorced,secondary,0,246,1,0,none,16,may,2,-1,0,none,14:29:27,14:32:53,3.0
1758,40,services,divorced,secondary,0,1959,1,0,none,30,may,1,-1,0,none,12:32:12,12:35:09,2.0
1759,53,blue-collar,married,secondary,0,2,1,0,none,16,may,2,-1,0,none,16:27:50,16:42:01,14.0
1760,30,admin.,single,secondary,0,3809,1,0,none,3,jun,4,-1,0,none,15:17:25,15:20:04,2.0
1761,51,entrepreneur,married,tertiary,0,267,1,0,none,30,may,1,-1,0,none,09:11:41,09:12:37,0.0
1762,31,blue-collar,married,primary,0,554,1,0,cellular,14,may,1,352,5,failure,13:09:40,13:14:57,5.0
1763,51,management,married,tertiary,0,469,0,0,cellular,14,oct,1,182,3,success,15:53:31,16:01:42,8.0
1764,38,unemployed,single,secondary,0,804,0,0,cellular,1,jun,1,-1,0,none,09:35:49,09:53:56,18.0
1765,29,admin.,single,secondary,0,27,1,0,cellular,6,may,1,-1,0,none,15:24:00,15:36:34,12.0
1766,49,blue-collar,married,secondary,0,171,0,0,telephone,5,feb,6,-1,0,none,16:16:42,16:21:02,4.0
1767,44,entrepreneur,married,primary,0,5038,0,0,cellular,7,jul,7,-1,0,none,09:31:02,09:34:21,3.0
1768,37,self-employed,divorced,secondary,0,1082,0,0,cellular,2,feb,3,5,5,other,16:27:08,16:29:15,2.0
1769,33,services,married,secondary,0,1697,0,0,cellular,4,may,1,182,1,success,09:32:08,09:40:17,8.0
1770,59,unemployed,divorced,secondary,0,7469,0,0,cellular,22,feb,1,130,1,failure,09:48:31,09:53:18,4.0
1771,48,unemployed,married,secondary,0,926,0,0,cellular,15,feb,4,185,6,success,11:54:50,12:01:12,6.0
1772,38,management,married,tertiary,0,5432,1,1,cellular,17,apr,1,149,2,failure,17:17:06,17:28:53,11.0
1773,42,services,divorced,secondary,0,466,0,0,cellular,28,jan,1,-1,0,none,15:30:23,15:31:11,0.0
1774,65,housemaid,married,primary,0,715,0,0,cellular,11,mar,1,-1,0,none,12:59:20,13:04:43,5.0
1775,40,management,married,tertiary,0,10786,0,0,none,20,jun,3,-1,0,none,11:57:37,11:59:28,1.0
1776,42,management,married,tertiary,0,9,1,0,none,15,may,3,-1,0,none,11:00:57,11:02:35,1.0
1777,35,blue-collar,married,secondary,0,253,1,0,cellular,15,may,1,345,1,other,10:53:23,11:00:55,7.0
1778,47,unemployed,married,primary,0,324,0,0,cellular,21,nov,2,-1,0,none,17:59:42,18:07:24,7.0
1779,77,retired,married,primary,0,3324,0,0,cellular,13,may,1,91,5,success,09:33:30,09:38:19,4.0
1780,33,management,married,tertiary,0,0,1,0,cellular,9,jul,1,-1,0,none,12:53:18,12:58:28,5.0
1781,31,blue-collar,single,secondary,0,1979,1,1,cellular,6,may,1,-1,0,none,09:45:01,10:05:06,20.0
1782,57,blue-collar,married,,0,3585,0,0,telephone,14,nov,1,-1,0,none,09:24:31,09:27:23,2.0
1783,30,admin.,single,tertiary,0,739,1,0,cellular,17,apr,1,-1,0,none,11:52:13,11:57:10,4.0
1784,47,services,married,secondary,0,3333,1,1,cellular,29,jul,2,-1,0,none,13:50:35,13:52:29,1.0
1785,27,management,single,tertiary,0,3347,0,0,cellular,18,may,1,-1,0,none,12:14:55,12:20:06,5.0
1786,34,admin.,married,secondary,0,2374,1,0,cellular,9,nov,1,209,2,failure,15:33:44,15:36:25,2.0
1787,36,services,single,secondary,0,62,1,0,none,5,may,2,-1,0,none,15:29:34,15:33:09,3.0
1788,38,technician,single,secondary,0,435,1,0,cellular,6,may,4,345,1,failure,16:48:46,16:56:03,7.0
1789,36,management,single,tertiary,0,2163,0,0,cellular,5,jun,1,-1,0,none,09:28:26,09:33:43,5.0
1790,70,retired,divorced,primary,0,482,0,0,telephone,14,jan,1,196,2,success,14:50:10,14:56:22,6.0
1791,54,blue-collar,married,primary,0,175,0,1,cellular,8,jul,1,-1,0,none,10:22:10,10:39:17,17.0
1792,45,blue-collar,married,secondary,0,266,1,0,cellular,12,may,1,-1,0,none,13:05:44,13:10:21,4.0
1793,48,services,married,secondary,0,22,0,0,cellular,2,feb,2,-1,0,none,15:41:48,15:48:57,7.0
1794,32,management,single,tertiary,0,819,1,0,cellular,20,apr,2,-1,0,none,11:32:15,11:34:09,1.0
1795,43,entrepreneur,married,primary,0,1318,1,1,telephone,11,may,8,-1,0,none,16:10:23,16:10:33,0.0
1796,31,management,single,tertiary,0,147,0,0,cellular,9,jun,2,92,3,success,15:32:53,15:35:36,2.0
1797,54,management,married,tertiary,0,1303,0,0,cellular,3,feb,1,-1,0,none,11:51:20,12:18:35,27.0
1798,33,services,divorced,secondary,0,1156,1,0,cellular,15,may,1,177,2,failure,11:11:52,11:22:04,10.0
1799,68,retired,divorced,primary,0,695,0,0,cellular,9,apr,1,-1,0,none,14:43:16,14:47:09,3.0
1800,32,management,married,tertiary,0,943,1,0,cellular,30,jan,2,2,2,other,16:20:58,16:27:40,6.0
1801,35,management,single,tertiary,0,1618,1,1,cellular,7,may,1,-1,0,none,14:01:20,14:10:22,9.0
1802,45,admin.,married,secondary,0,204,1,0,cellular,3,jun,2,-1,0,none,12:10:18,12:14:02,3.0
1803,60,retired,married,tertiary,0,3461,0,0,cellular,26,may,2,112,2,failure,10:05:02,10:06:36,1.0
1804,30,admin.,single,secondary,0,4448,0,0,cellular,11,feb,8,-1,0,none,09:09:44,09:11:36,1.0
1805,50,admin.,divorced,secondary,0,237,0,1,telephone,5,nov,1,-1,0,none,11:21:24,11:24:13,2.0
1806,36,technician,married,tertiary,0,341,0,0,cellular,13,aug,1,-1,0,none,16:10:17,16:14:59,4.0
1807,47,technician,married,tertiary,0,1694,0,1,none,20,jun,3,-1,0,none,17:10:39,17:19:59,9.0
1808,37,technician,married,secondary,0,1109,1,0,cellular,12,may,1,354,5,failure,12:31:19,12:32:21,1.0
1809,42,technician,divorced,secondary,0,214,0,0,cellular,16,apr,1,-1,0,none,10:39:49,10:41:56,2.0
1810,73,retired,married,,0,739,0,0,cellular,11,sep,1,-1,0,none,13:35:30,13:39:00,3.0
1811,60,unemployed,married,secondary,0,1047,0,0,cellular,27,may,3,279,4,success,10:30:41,10:33:34,2.0
1812,52,self-employed,single,tertiary,0,1623,1,0,none,5,jun,17,-1,0,none,17:31:21,17:31:42,0.0
1813,48,services,divorced,primary,0,2805,0,1,cellular,23,jul,2,-1,0,none,09:21:01,09:24:33,3.0
1814,43,management,married,tertiary,0,13015,1,0,cellular,21,nov,1,-1,0,none,12:52:40,12:53:36,0.0
1815,82,retired,divorced,primary,0,0,0,0,telephone,15,mar,2,195,1,other,17:18:03,17:26:29,8.0
1816,50,management,married,secondary,1,421,0,0,cellular,20,nov,5,-1,0,none,14:20:26,14:20:48,0.0
1817,34,technician,married,secondary,0,210,1,1,cellular,12,may,2,173,1,failure,12:42:17,12:45:48,3.0
1818,46,management,married,primary,0,3229,1,0,cellular,20,apr,1,-1,0,none,14:02:05,14:27:55,25.0
1819,36,entrepreneur,married,secondary,0,660,1,1,cellular,17,apr,1,-1,0,none,11:57:36,12:04:46,7.0
1820,42,management,married,primary,0,5310,1,0,cellular,20,aug,1,90,3,success,17:26:21,17:30:54,4.0
1821,36,services,single,,0,281,1,0,none,16,may,1,-1,0,none,13:18:41,13:27:16,8.0
1822,36,technician,single,secondary,0,4136,1,0,none,30,may,3,-1,0,none,12:24:19,12:37:51,13.0
1823,36,management,married,tertiary,0,763,0,0,cellular,2,feb,1,-1,0,none,12:43:51,12:44:41,0.0
1824,34,technician,single,secondary,0,0,0,0,cellular,28,aug,4,-1,0,none,10:54:07,10:55:01,0.0
1825,45,admin.,divorced,secondary,0,-176,0,1,cellular,7,jul,1,-1,0,none,11:51:41,12:01:15,9.0
1826,72,self-employed,married,tertiary,0,132,0,0,cellular,27,apr,1,-1,0,none,11:04:02,11:11:26,7.0
1827,49,services,single,secondary,0,1884,1,0,cellular,8,may,1,-1,0,none,12:03:14,12:03:57,0.0
1828,50,management,married,tertiary,0,19447,1,1,cellular,21,nov,1,-1,0,none,09:09:42,09:12:28,2.0
1829,51,admin.,married,secondary,0,949,0,0,cellular,5,aug,1,-1,0,none,14:57:38,15:15:50,18.0
1830,58,technician,married,secondary,0,5618,1,0,cellular,20,nov,2,189,1,failure,09:16:38,09:22:39,6.0
1831,22,student,single,,0,2281,0,0,cellular,8,sep,1,-1,0,none,11:58:23,12:02:04,3.0
1832,35,admin.,married,secondary,0,3854,1,0,cellular,5,may,1,-1,0,none,17:07:55,17:10:06,2.0
1833,46,blue-collar,married,,0,209,0,0,cellular,11,aug,2,-1,0,none,14:36:31,14:37:43,1.0
1834,36,technician,single,secondary,0,18,0,0,cellular,21,aug,2,-1,0,none,13:18:30,13:19:37,1.0
1835,34,technician,divorced,tertiary,0,1317,1,0,cellular,15,may,1,-1,0,none,15:31:34,15:35:33,3.0
1836,52,blue-collar,married,secondary,0,580,0,0,cellular,21,nov,2,-1,0,none,13:46:24,14:02:29,16.0
1837,35,blue-collar,married,primary,0,994,1,0,none,23,may,8,-1,0,none,11:39:19,12:01:48,22.0
1838,36,management,single,tertiary,0,3669,0,0,cellular,20,apr,1,376,1,other,14:19:14,14:22:00,2.0
1839,31,management,single,tertiary,0,1761,1,0,telephone,29,jul,3,440,3,failure,10:23:17,10:28:49,5.0
1840,47,technician,married,secondary,0,232,1,0,cellular,5,may,2,285,1,failure,16:58:22,17:01:08,2.0
1841,32,blue-collar,married,secondary,0,1520,1,0,cellular,19,nov,1,-1,0,none,09:06:58,09:15:11,8.0
1842,29,admin.,single,tertiary,0,-197,0,0,none,6,aug,1,-1,0,none,12:31:07,12:31:54,0.0
1843,58,self-employed,married,secondary,0,372,0,0,none,17,jun,2,-1,0,none,10:48:54,10:54:09,5.0
1844,51,blue-collar,married,primary,0,1194,1,0,none,16,may,3,-1,0,none,12:53:41,13:02:59,9.0
1845,58,unemployed,married,secondary,0,687,1,0,cellular,7,aug,1,99,2,success,09:00:01,09:03:42,3.0
1846,38,blue-collar,single,primary,0,127,1,0,cellular,28,jan,1,-1,0,none,16:25:27,16:26:37,1.0
1847,40,technician,married,secondary,0,-312,1,0,none,28,may,1,-1,0,none,16:30:08,16:33:26,3.0
1848,30,technician,single,secondary,0,707,0,0,cellular,26,may,1,-1,0,none,16:49:41,16:53:29,3.0
1849,58,retired,married,primary,0,2074,0,0,cellular,18,jun,2,-1,0,none,11:31:23,11:35:42,4.0
1850,51,retired,married,primary,0,752,1,0,none,30,may,2,-1,0,none,16:31:30,16:35:04,3.0
1851,59,housemaid,married,tertiary,0,0,0,0,telephone,13,nov,1,-1,0,none,16:55:11,17:03:25,8.0
1852,27,technician,single,primary,0,1022,1,0,none,19,may,2,-1,0,none,10:06:34,10:13:59,7.0
1853,26,management,single,tertiary,0,200,0,0,cellular,1,sep,2,-1,0,none,17:58:38,18:00:09,1.0
1854,28,blue-collar,single,secondary,0,3430,1,0,none,6,jun,6,-1,0,none,14:12:36,14:13:48,1.0
1855,22,services,single,secondary,0,344,1,0,cellular,18,may,1,-1,0,none,11:31:43,11:37:30,5.0
1856,35,admin.,single,secondary,0,-101,1,0,cellular,16,apr,1,318,1,other,11:56:46,12:01:21,4.0
1857,40,blue-collar,married,secondary,0,1451,0,0,cellular,30,sep,1,121,1,success,10:54:55,10:56:52,1.0
1858,38,blue-collar,married,secondary,0,0,0,0,none,6,jun,1,-1,0,none,11:55:51,12:01:52,6.0
1859,33,technician,married,secondary,0,3243,0,0,cellular,12,aug,4,-1,0,none,14:37:49,14:45:08,7.0
1860,69,housemaid,married,primary,0,1080,0,0,cellular,18,aug,2,118,2,failure,14:30:42,14:33:59,3.0
1861,42,blue-collar,married,secondary,0,165,1,0,none,23,may,2,-1,0,none,14:11:31,14:17:04,5.0
1862,41,admin.,married,secondary,0,549,1,0,cellular,8,may,4,-1,0,none,17:26:59,17:32:25,5.0
1863,51,admin.,single,tertiary,0,394,0,0,telephone,28,jan,2,-1,0,none,13:35:14,13:51:22,16.0
1864,33,management,single,tertiary,0,4835,0,0,cellular,6,may,2,-1,0,none,09:23:09,09:29:11,6.0
1865,59,management,married,tertiary,0,1,1,0,cellular,29,apr,1,-1,0,none,16:29:30,16:33:00,3.0
1866,57,management,married,secondary,0,1026,1,0,none,13,may,2,-1,0,none,10:48:26,10:49:18,0.0
1867,54,management,single,tertiary,0,0,1,0,none,3,jun,1,-1,0,none,16:12:26,16:13:34,1.0
1868,35,technician,single,secondary,0,0,0,0,cellular,20,aug,2,-1,0,none,13:24:27,13:26:18,1.0
1869,33,services,married,secondary,0,227,1,1,cellular,13,aug,2,-1,0,none,13:21:28,13:29:25,7.0
1870,26,student,single,secondary,0,620,0,0,cellular,22,may,1,94,1,success,12:09:30,12:13:13,3.0
1871,67,management,married,tertiary,0,405,0,0,cellular,10,nov,2,95,2,success,12:04:26,12:10:10,5.0
1872,60,admin.,married,,0,478,0,0,cellular,19,jul,2,311,8,failure,16:13:24,16:16:17,2.0
1873,52,services,married,secondary,0,659,0,0,cellular,28,jan,4,93,1,success,14:18:58,14:25:28,6.0
1874,36,technician,married,tertiary,0,341,0,0,cellular,12,feb,2,183,1,success,12:47:23,12:54:22,6.0
1875,58,services,married,secondary,0,50,1,0,cellular,20,nov,7,-1,0,none,17:31:46,17:34:27,2.0
1876,40,management,married,tertiary,0,8902,1,0,cellular,14,aug,5,-1,0,none,11:51:04,11:58:48,7.0
1877,23,student,single,secondary,0,1809,0,0,cellular,8,jul,2,-1,0,none,09:07:17,09:14:11,6.0
1878,60,retired,divorced,primary,0,685,0,1,telephone,21,jul,1,-1,0,none,17:17:28,17:18:57,1.0
1879,29,technician,single,secondary,0,-2,1,1,cellular,18,may,5,-1,0,none,14:11:01,14:11:10,0.0
1880,80,retired,married,secondary,0,668,0,0,telephone,8,jul,1,371,1,success,16:25:13,16:29:23,4.0
1881,36,self-employed,divorced,secondary,0,-38,1,0,cellular,18,nov,2,-1,0,none,11:10:34,11:14:38,4.0
1882,38,technician,married,secondary,1,0,0,1,cellular,31,jul,28,-1,0,none,10:23:40,10:24:24,0.0
1883,45,blue-collar,married,primary,1,153,0,1,cellular,18,jul,9,-1,0,none,11:56:47,12:08:33,11.0
1884,25,entrepreneur,single,tertiary,0,140,1,0,cellular,7,may,1,-1,0,none,09:20:26,09:26:14,5.0
1885,60,retired,married,primary,0,172,0,0,cellular,11,aug,4,-1,0,none,10:54:03,10:58:10,4.0
1886,49,technician,married,,0,323,1,0,cellular,18,nov,2,-1,0,none,14:20:01,14:20:42,0.0
1887,33,blue-collar,single,secondary,0,228,0,0,telephone,5,may,1,89,4,failure,09:55:53,09:57:43,1.0
1888,46,technician,married,secondary,0,940,0,0,cellular,5,aug,2,-1,0,none,17:55:35,18:16:02,20.0
1889,36,admin.,divorced,tertiary,0,4708,0,0,cellular,3,dec,1,171,1,failure,10:49:14,10:53:58,4.0
1890,18,student,single,,0,108,0,0,cellular,8,sep,1,-1,0,none,11:48:16,11:51:05,2.0
1891,31,blue-collar,divorced,secondary,0,-306,0,0,none,3,jun,2,-1,0,none,17:34:06,17:36:23,2.0
1892,56,housemaid,divorced,secondary,0,977,0,0,cellular,7,jul,1,-1,0,none,09:44:51,10:04:51,20.0
1893,48,management,married,secondary,0,2892,0,0,cellular,7,jul,1,385,1,success,10:05:15,10:12:02,6.0
1894,20,student,single,,0,829,0,0,cellular,27,jan,3,202,2,success,10:16:26,10:19:42,3.0
1895,31,management,single,tertiary,0,924,0,0,cellular,27,feb,1,-1,0,none,11:56:11,11:59:03,2.0
1896,32,management,married,tertiary,0,2737,1,1,cellular,21,nov,4,182,1,failure,09:49:52,09:50:36,0.0
1897,42,admin.,married,secondary,0,0,1,0,cellular,8,jul,1,-1,0,none,09:40:54,09:57:45,16.0
1898,32,services,married,primary,0,228,1,0,cellular,21,jul,6,-1,0,none,12:16:48,12:33:45,16.0
1899,51,technician,married,tertiary,0,825,0,0,cellular,17,nov,3,-1,0,none,16:35:01,16:51:18,16.0
1900,57,management,divorced,tertiary,0,429,1,0,cellular,17,jul,1,-1,0,none,16:30:10,16:34:15,4.0
1901,33,services,married,secondary,0,2184,1,0,cellular,20,apr,1,-1,0,none,16:44:50,16:47:21,2.0
1902,40,technician,divorced,secondary,0,16,1,0,telephone,12,may,12,347,5,other,14:35:50,14:36:24,0.0
1903,27,admin.,single,secondary,0,3629,0,0,cellular,16,jun,1,-1,0,none,15:13:34,15:14:40,1.0
1904,49,blue-collar,married,primary,0,-157,1,0,cellular,7,jul,3,-1,0,none,16:37:35,16:45:46,8.0
1905,40,blue-collar,married,secondary,0,755,0,0,cellular,17,nov,1,117,1,failure,16:38:22,16:45:10,6.0
1906,73,retired,married,primary,0,279,0,0,cellular,28,jan,3,-1,0,none,16:54:56,17:01:35,6.0
1907,36,blue-collar,married,primary,0,1925,1,0,cellular,20,apr,2,-1,0,none,09:29:40,09:44:44,15.0
1908,60,retired,married,primary,0,37,0,0,cellular,18,jun,3,-1,0,none,14:21:09,14:33:43,12.0
1909,37,technician,single,secondary,0,884,1,1,cellular,31,jul,2,-1,0,none,16:46:12,16:48:20,2.0
1910,35,technician,single,secondary,0,225,1,0,cellular,18,may,5,-1,0,none,14:45:42,14:45:49,0.0
1911,30,admin.,married,secondary,0,873,1,0,none,29,may,3,-1,0,none,17:17:47,17:30:59,13.0
1912,41,technician,single,,0,454,1,0,none,4,jun,2,-1,0,none,10:29:27,10:33:54,4.0
1913,58,admin.,divorced,secondary,0,3337,1,0,telephone,8,oct,2,690,3,failure,14:42:18,14:48:27,6.0
1914,34,management,married,tertiary,0,3696,0,0,cellular,8,apr,2,160,5,other,15:43:26,15:56:04,12.0
1915,60,admin.,married,secondary,0,106,0,0,cellular,24,feb,1,187,4,success,16:36:26,16:38:43,2.0
1916,37,technician,married,secondary,0,-254,1,1,cellular,6,feb,3,254,2,failure,13:47:43,13:49:44,2.0
1917,34,blue-collar,married,secondary,0,262,0,0,cellular,1,jun,1,-1,0,none,10:55:33,11:01:12,5.0
1918,40,management,single,tertiary,0,171,0,0,cellular,19,aug,3,-1,0,none,10:58:29,11:19:10,20.0
1919,27,services,married,secondary,0,58,1,0,cellular,7,may,1,337,2,other,16:03:34,16:05:27,1.0
1920,52,technician,married,secondary,0,196,1,1,cellular,24,feb,1,273,3,failure,12:17:50,12:19:46,1.0
1921,59,retired,divorced,tertiary,0,381,1,0,none,8,may,4,-1,0,none,09:22:07,09:29:09,7.0
1922,41,blue-collar,married,secondary,0,59,1,0,none,15,may,8,-1,0,none,14:14:35,14:15:50,1.0
1923,41,management,married,tertiary,0,2885,0,0,cellular,19,nov,1,-1,0,none,13:13:04,13:13:44,0.0
1924,37,unemployed,single,tertiary,0,1291,0,0,cellular,5,aug,1,97,2,success,17:55:50,17:58:20,2.0
1925,37,blue-collar,single,secondary,0,1120,0,0,none,16,jun,3,-1,0,none,13:24:49,13:27:56,3.0
1926,33,technician,single,tertiary,0,149,1,0,cellular,19,nov,2,182,1,other,17:05:58,17:13:02,7.0
1927,37,admin.,single,secondary,0,1003,0,0,cellular,9,jul,3,-1,0,none,13:15:51,13:20:10,4.0
1928,56,entrepreneur,married,secondary,0,5838,0,0,cellular,2,feb,2,230,2,failure,10:37:05,10:39:01,1.0
1929,31,admin.,married,secondary,0,23,0,0,cellular,14,jul,3,-1,0,none,13:41:44,13:43:01,1.0
1930,35,services,married,secondary,0,372,1,0,cellular,17,apr,2,280,1,failure,15:41:32,15:44:54,3.0
1931,26,management,single,tertiary,0,1094,1,0,cellular,8,sep,1,-1,0,none,13:36:28,13:38:45,2.0
1932,29,blue-collar,single,secondary,0,314,1,0,cellular,9,apr,1,316,2,other,10:42:25,10:45:06,2.0
1933,31,technician,married,secondary,1,-367,1,0,cellular,18,jul,2,-1,0,none,09:32:08,09:40:02,7.0
1934,57,services,married,primary,0,2893,0,0,cellular,8,aug,2,-1,0,none,15:28:05,15:31:32,3.0
1935,27,technician,married,secondary,0,-302,1,0,none,12,may,3,-1,0,none,09:20:18,09:21:24,1.0
1936,28,unemployed,single,primary,0,236,0,0,cellular,4,may,1,87,3,failure,09:57:05,10:00:18,3.0
1937,52,blue-collar,single,primary,0,1837,1,0,cellular,21,nov,1,-1,0,none,09:35:14,09:38:51,3.0
1938,42,management,married,tertiary,0,157,1,1,cellular,28,jan,1,-1,0,none,09:41:20,09:43:36,2.0
1939,42,management,single,tertiary,0,196,1,0,none,12,may,3,-1,0,none,09:31:31,09:36:56,5.0
1940,41,services,married,secondary,0,146,1,1,none,3,jun,1,-1,0,none,14:08:55,14:12:14,3.0
1941,46,management,married,tertiary,0,273,1,0,cellular,10,may,6,53,6,success,12:50:47,13:00:30,9.0
1942,47,blue-collar,married,secondary,0,0,1,1,cellular,19,nov,1,-1,0,none,16:23:09,16:26:25,3.0
1943,37,management,single,tertiary,0,411,1,1,cellular,17,nov,1,-1,0,none,10:28:54,10:31:16,2.0
1944,51,admin.,single,secondary,0,895,0,0,cellular,23,jul,2,-1,0,none,10:35:33,10:46:11,10.0
1945,54,management,married,primary,0,3185,1,1,cellular,7,may,1,-1,0,none,11:43:24,11:46:31,3.0
1946,30,unemployed,single,tertiary,0,1159,0,0,telephone,5,jun,1,-1,0,none,16:27:17,16:33:23,6.0
1947,33,management,married,tertiary,0,2750,0,0,cellular,5,feb,1,-1,0,none,11:24:51,11:28:53,4.0
1948,30,admin.,single,secondary,0,1018,1,0,cellular,29,jan,1,-1,0,none,17:02:29,17:03:27,0.0
1949,32,admin.,married,secondary,0,0,1,0,cellular,30,jul,5,-1,0,none,10:01:19,10:02:30,1.0
1950,54,services,single,secondary,0,0,0,0,cellular,23,sep,1,-1,0,none,15:42:01,15:45:30,3.0
1951,39,management,married,tertiary,0,2939,0,0,cellular,15,jan,2,-1,0,none,13:15:49,13:21:37,5.0
1952,52,blue-collar,married,tertiary,0,297,1,0,none,7,may,1,-1,0,none,16:48:47,16:49:42,0.0
1953,80,housemaid,married,primary,0,0,0,0,cellular,23,feb,1,189,1,failure,13:06:00,13:16:39,10.0
1954,33,technician,single,secondary,0,2583,0,0,cellular,6,feb,1,-1,0,none,13:54:06,13:56:15,2.0
1955,34,blue-collar,married,secondary,0,8558,1,0,none,2,jun,2,-1,0,none,11:29:53,11:37:39,7.0
1956,35,admin.,divorced,secondary,0,0,1,0,cellular,7,may,2,-1,0,none,17:38:11,17:42:33,4.0
1957,84,retired,divorced,primary,0,639,0,0,telephone,18,may,3,-1,0,none,15:04:37,15:10:30,5.0
1958,31,housemaid,married,secondary,0,243,1,0,cellular,23,sep,2,842,1,failure,16:27:00,16:32:05,5.0
1959,59,retired,married,primary,0,-411,0,0,cellular,29,jan,1,-1,0,none,14:48:52,14:52:37,3.0
1960,39,technician,married,secondary,0,603,0,1,cellular,15,apr,1,-1,0,none,14:14:44,14:18:18,3.0
1961,59,self-employed,married,primary,0,671,1,0,cellular,15,may,2,332,3,failure,10:52:24,10:53:21,0.0
