@relation knn

@attribute Category numeric
@attribute Reviews numeric
@attribute Size numeric
@attribute Genres numeric

@data
18,796,28,18
25,2013,16,90
25,2925,16,90
18,21095,7.9,18
18,21,57,12
18,30,16,12
18,10,25,12
17,1628,34,47
18,42,29,108
3,68,87,5
17,66,38,31
18,429,18,12
23,255,19,38
24,9,70,88
23,556,3.3,38
23,1387,14,38
18,192,66,12
23,315,4.3,38
18,681,48,12
4,9,31,6
27,6752,3.3,93
18,663,25,12
20,2111,11,85
18,708,33,12
16,532,6.4,28
18,2,3.9,18
18,5,1.5,12
18,124,23,12
6,1,2.4,9
18,19388,35,19
32,204,11,102
20,65,7.1,85
20,3,5.3,85
11,851,30,23
25,6505,2,90
25,569727,0,90
25,91186,6.3,90
25,1072565,0,90
25,120494,2.3,90
27,637,7.2,93
25,43677,0,90
25,79132,2.2,90
18,39682,6.2,18
25,18478,1.7,90
18,12,10,18
25,32879,3.2,90
11,85,30,23
18,23,11,18
25,34612,2.4,90
27,2,1.7,93
25,593,3.3,90
30,253207,13,99
25,23348,3.2,90
27,133,7.9,93
22,46242,5.2,87
20,40467,22,85
25,16192,1.6,90
25,802,9.4,90
30,58981,5.4,99
23,177,1.1,38
30,148715,3.3,99
30,24565,5.5,99
27,1322,4.2,93
25,59632,10,90
25,8780,5,90
30,38607,2.9,99
20,90,30,85
3,283,5.4,5
20,55,3.7,85
6,25,2.9,9
18,942,3,48
25,11,11,90
19,18,3,84
20,44,6.3,85
25,54,20,90
17,450,97,33
26,51,0,92
3,50,4.9,5
25,11,36,90
32,15,0,102
25,27,3,90
25,7,16,90
20,6,0,85
6,11,5.2,9
23,64,5.7,38
19,32,8.5,84
20,5985,5.9,85
18,5,0,48
18,3,1.7,12
23,426,21,38
18,3,4,12
31,78,17,101
31,61,4.1,101
31,56,0,101
31,18,1.8,101
31,160,32,101
26,505,0,92
20,20,4.2,85
31,2055,17,101
31,29,37,101
31,794,15,101
18,1,3.8,12
11,12,0,23
18,89,33,11
31,905,4,101
31,820,0,101
18,11872,62,48
18,69013,0,48
18,364013,27,48
18,707,15,18
17,13079,30,45
26,4856,18,92
18,2910,5.3,18
18,3745,31,11
17,2032,50,33
27,596,22,93
18,166,2.6,18
18,456474,86,48
17,267395,71,35
18,45359,32,48
27,25427,9.2,93
27,815974,0,93
27,14432,16,93
27,298854,0,93
4,54520,0,6
27,226295,4.2,93
27,253155,3.5,93
25,7063,0,90
27,549900,60,93
27,691474,0,93
18,1073,5.9,36
17,154108,78,41
27,123412,0,93
27,155998,12,93
27,72161,4.9,93
27,30291,0,93
27,404610,0,93
3,43088,3,5
27,6320,6.3,93
17,271214,0,31
27,14089,8.4,93
27,26452,4,93
27,6120,1.9,93
27,7801,0,93
27,57449,5,93
27,7566,4,93
27,4649,30,93
27,25370,0,93
16,10484,9,28
27,2537,8.5,93
27,4441,0,93
27,2401017,0,93
27,86172,13,93
27,661,3.4,93
27,7969,20,93
27,688,4.4,93
18,56664,8.3,32
19,2295,19,84
17,1290,6.4,40
25,15618,2.4,90
26,266434,0,92
27,11402,5.3,93
18,1007,5.2,18
17,401648,70,35
17,8193,41,31
23,97,1.9,38
17,1115,39,31
18,1853,5.8,18
26,1623,11,92
20,787,6.9,85
22,18,15,87
18,1922,4.7,18
0,175,8.2,0
22,784,18,87
25,1283,4.4,90
22,67,15,87
26,10786,9.4,92
18,623,3,18
20,39,12,85
26,293,3.4,92
22,4813,5.1,87
22,12,2,87
18,3003,3.2,18
20,48,11,85
22,16,14,87
22,88,7.7,87
26,49,12,92
18,694,3.8,18
18,634,8.1,18
18,131,5.4,18
20,56,10,85
22,666,8.7,87
16,25,3.8,28
20,93,5.6,85
16,121,3.8,28
20,38,4.1,85
20,39,11,85
18,19,5.7,18
18,91,3.8,18
20,12111,9.1,85
18,132,2.5,18
18,38,6.7,18
22,42,11,87
0,132,7.7,0
22,302,7,87
12,742,43,24
12,336,13,24
4,41,20,6
17,8432,59,45
12,42,3.9,24
18,7812,27,48
4,3,16,6
18,1661,63,48
22,617,12,87
18,9659,30,48
18,2576,44,48
12,19373,43,24
18,3358,17,48
12,145646,42,24
4,3,6.3,6
32,1911,20,102
16,28140,16,28
22,5485,13,87
18,11250,6.3,48
4,15,2.7,6
12,5093,56,24
18,8450,1.1,48
12,194,26,24
18,13492,56,48
21,272,0,86
17,2362,25,35
17,139432,4.7,45
18,707,6,18
16,1638,4.9,28
12,6512,18,24
29,7896,0,98
12,68270,66,24
12,21381,41,24
17,58575,96,35
23,32881,76,38
6,6,4.2,9
12,10225,36,24
12,441,24,24
12,455496,35,24
27,84,23,93
17,475369,13,41
17,358633,19,41
25,1094094,0,90
25,23347,7.6,90
18,1626,96,44
18,14432,35,32
18,36578,0,16
17,14253,81,41
17,15829,95,41
25,101738,10,90
25,372553,21,90
30,6716,4.7,99
18,3345,27,44
18,200450,25,34
17,42182,3.4,31
13,87,33,25
17,2700,5.7,46
18,2310,3.1,37
25,594406,0,90
18,3847,4.3,37
17,85317,4.5,46
18,265,46,16
18,54,33,37
18,1013,58,13
18,2311,9.3,34
18,2419,6.2,37
17,97209,6.7,46
18,4518,41,44
17,146,6,39
18,3397,9.5,34
18,3580,60,32
17,18,31,45
18,11748,36,32
27,1205,4.3,93
18,267,1.5,18
17,183,68,41
13,76,1.2,25
18,429,12,108
25,138872,22,90
18,1091,45,16
18,11788,62,58
18,23022,80,80
3,22,34,5
18,1985,3.5,37
18,3725,67,58
18,1357,58,58
17,19291,5.1,46
18,68,5.5,12
17,87766,12,35
17,14002,19,31
17,22896,19,31
17,107778,8.8,31
17,2218,11,31
27,10676,12,93
25,2596,32,90
25,71852,22,90
25,4908,38,90
30,7335,0,99
30,12443,0,99
27,2046,60,93
27,3227,35,93
25,253,15,90
17,1576,43,31
27,368,0,93
25,2,4.4,90
25,14,2.1,90
4,21,0,6
18,15,23,32
25,5,0,90
29,2962,4.2,98
22,13,7.9,87
17,768,1.4,31
25,35,0,90
17,21423,84,35
32,22382,6.6,102
18,877576,12,32
27,12,14,93
18,9,5,12
25,1417,2.9,90
18,5,8.4,12
29,631,3,98
22,1,2.6,87
25,22032,3.7,90
23,162933,100,38
25,127,5.8,90
11,4,4.5,23
27,9,3.1,93
18,2,22,48
4,2,49,6
18,477,1.6,12
25,39,8.9,90
18,110,22,44
25,10,23,90
18,190086,94,36
18,3,6.3,18
6,8,1.1,9
23,63779,95,38
23,1312936,21,38
18,25,9.5,18
1,4,24,3
23,10,1.5,38
21,1,7.9,86
13,18,13,25
25,1,24,90
23,783025,0,38
17,4328,0,41
17,137338,51,41
13,44,49,25
21,18,0,86
23,199739,66,38
16,206,32,28
0,1,2.9,0
23,6231,8.9,38
17,499,47,41
26,168,2.1,92
31,124,12,101
25,24985,7.8,90
25,12759815,15,90
16,7578,25,28
25,13479633,14,90
25,436615,10,90
25,465831,8.9,90
26,67707,4.8,92
25,4847,3.2,90
6,1133539,4.7,9
30,21762,0,99
25,20941,2,90
6,93930,14,9
25,5174,4.7,90
18,935,22,18
25,19234,14,90
22,7605,4.3,87
25,73821,0,90
25,12993,5.2,90
26,868,0,92
29,14051,8.7,98
26,1419,0,92
22,4595,2.5,87
18,3390,9.2,12
23,500,39,38
17,23599,96,35
18,276,0,12
3,313,6.9,5
3,314,9.8,5
27,101163,6.2,93
18,321,0,12
18,265,8.2,18
18,128808,0,11
27,1048766,13,93
3,116,48,5
25,1251479,0,90
30,5692,31,99
30,321,1.3,99
16,86,29,28
22,16,17,87
1,12,19,3
18,158,2.6,18
25,99,71,90
18,97,2.6,18
25,29,14,90
3,92,5.1,5
14,5,13,26
3,314,2.6,5
25,67,65,90
22,6827,8.7,87
23,551,0,38
32,10,25,102
30,23,4,99
22,223,1.7,87
25,770,2.4,90
22,3,8.5,87
22,118,26,87
24,41,2,88
18,21,2.5,18
18,1,18,12
22,382,2.9,87
18,13,1.3,18
18,8,1.7,12
20,6,2.7,85
3,11,0,5
30,81,22,99
18,166,4.2,18
30,3484,41,99
30,1522,65,99
16,5,15,28
22,2,9.3,87
22,66,8.9,87
30,20,24,99
24,14,4,88
17,3816,31,31
25,427,9.5,90
22,1283,8.2,87
31,17671,17,101
18,902,1.8,12
4,33,0,6
4,44,30,6
31,322,31,101
25,843,8.5,90
31,25,6.3,101
6,21186,10,9
31,386,6,101
18,25,79,55
31,9,6.3,101
4,102,2.4,6
18,38,5,12
25,56,2,90
31,11,4.4,101
18,18298,8,12
6,298,0,9
10,9,39,22
4,6,3.5,6
30,197,9.8,99
4,6,15,6
31,10,6.3,101
25,37,2.2,90
31,3375,4.2,101
25,155,16,90
25,9,1.5,90
26,13,0,92
4,9,3.4,6
24,35,13,88
25,65,0,90
31,171,4.8,101
21,6697,11,86
11,6156,6.6,23
17,416,16,35
23,552,1.6,38
18,5964,48,48
18,3195,4.6,37
6,115,2.8,9
16,22,23,28
18,281,26,37
23,15068,2.5,38
25,46,24,90
18,449,56,32
18,636,4,32
25,27,2.5,90
18,1894,40,44
18,7,73,37
18,67,31,44
19,238,0,84
18,16,45,49
18,182,39,44
23,28,48,38
18,14,7.2,44
18,127,14,37
18,33,11,44
6,51,21,9
18,64,32,44
19,6,16,84
17,4,33,35
26,5,3.4,92
25,5,1.6,90
18,13,42,44
13,6,11,25
18,35,48,44
18,5,40,37
19,8,0,84
18,46,20,37
19,131,60,84
18,215,2.6,37
16,9,22,28
18,6,3.2,12
25,172,0,90
18,3,5.3,12
25,30,22,90
18,37,10,12
4,2,3.3,6
18,152,1.2,18
17,395,54,35
18,969,26,68
18,1763,0,65
26,237,6.4,92
18,632,50,44
25,167,2.5,90
17,120852,21,35
18,8,7.4,12
18,3032,30,32
18,1185,3.9,12
27,2807,9.8,93
31,2318,4.5,101
24,289,9.8,88
11,642,3.2,23
6,488,2.5,9
25,2058,2.3,90
19,187,0,84
24,57,7,88
27,457,0,93
29,1238,4.7,98
30,83,4.5,99
21,331,10,86
31,146,3,101
21,10355,0,86
25,994,2.8,90
25,3606,17,90
13,131,3.4,25
18,238,6.8,12
6,8,29,9
11,26,3.6,23
18,38,0,12
17,17,28,46
18,1060,2.5,18
19,125,23,84
25,417,15,90
19,26,6.1,84
24,114,10,88
25,268,2.4,90
11,188,3.3,23
11,625,3.8,23
6,10,3.1,9
18,580,2.1,18
23,2371338,37,38
23,1690802,58,38
17,3344300,22,41
18,354454,71,62
18,1455952,0,67
23,282727,63,38
18,636995,49,32
18,567632,15,32
18,1461698,67,48
18,69574,45,36
17,32344,29,45
18,199808,57,37
18,203101,0,32
18,56444,43,67
24,12,12,88
18,201631,96,37
18,32600,26,32
18,93870,79,36
18,222664,98,37
17,166251,19,33
17,70389,28,35
17,172281,50,40
17,567984,39,41
23,820577,30,38
17,32496,99,35
17,2903386,58,35
18,85484,0,54
17,4490,92,35
17,1995,43,35
17,38419,100,35
23,42767,72,38
17,140658,37,41
18,33178,3.1,32
23,585564,33,38
18,33,3.3,32
18,1172,5.6,12
24,97,16,88
22,1,5.4,87
4,6,11,6
11,8,31,23
4,2915,3.3,6
26,410,6.1,92
27,3930,18,93
20,23,16,85
27,9,25,93
21,318142,0,86
17,5341,8.8,35
3,11,15,5
20,3,2.4,85
11,155,3.9,23
11,37,3.9,23
18,1111,7.3,18
11,28,1.4,23
4,1777,0,6
11,2,5,23
2,1,2.2,4
25,8,2.2,90
25,28,2.5,90
18,159,3.1,48
25,216,0,90
25,16,4,90
25,627,4.1,90
23,549,2.8,38
6,3429,0,9
27,1730,16,93
4,1,4.3,6
16,73,3.8,28
25,47,0,90
6,30350,3.7,9
18,55408,0,12
3,10,3,5
25,633,3.8,90
25,1611,2.7,90
25,20,2.2,90
16,13,28,28
3,48,1.5,5
4,45,5.5,6
4,184,0,6
18,3776,7.7,12
23,9,4.3,38
25,14,3.8,90
27,12,15,93
27,162,5,93
25,62,2.3,90
25,2,1.6,90
3,82,2.7,5
18,6,8.1,12
25,5,3.8,90
23,1,6.3,38
16,576,7.4,28
4,1,5.4,6
11,8,3.1,23
18,3,5.5,18
25,7,3.9,90
20,5,3,85
25,7,4.2,90
4,13,3.8,6
18,23,4.3,12
17,5,4.6,41
27,7,17,93
18,4114,14,12
18,403,39,12
18,208,13,12
18,89,35,12
18,496,14,12
18,190,23,12
18,2210,15,12
18,150,11,12
18,279,14,12
18,1242,14,12
18,435,17,12
18,16,17,12
18,268,9.8,12
18,17,15,12
10,7,4.4,22
24,23,43,88
30,36,0,99
11,26,36,23
18,2,9.4,11
11,204,29,23
18,13,10,12
4,2,23,6
18,79,33,12
4,8,20,6
13,17,14,25
18,5,54,48
13,4,15,25
11,634,2,23
18,5969,31,44
27,19,0,93
11,58,3.7,23
31,311,14,101
28,27,4.6,94
18,22165,6.8,12
18,392819,53,64
27,8,7.5,93
17,505,23,46
4,322,1.5,6
4,25,2.4,6
11,883,6.5,23
17,56,23,46
24,105,5,88
4,29,16,6
25,40,7.4,90
25,17,0,90
18,2,18,11
3,6547,16,5
11,42497,61,23
3,24278,3.1,5
3,3776,12,5
6,91,6,9
16,3,4,28
18,256,30,44
18,63192,17,65
3,7993,51,5
18,1309728,0,32
17,3946,42,41
17,17453,99,41
3,14773,6.4,5
18,2282,22,44
20,8369,63,85
16,1506,11,28
17,30008,99,41
18,11002,21,15
18,47576,14,44
18,2533,46,44
27,1880,18,93
18,7379,61,18
17,185382,99,35
18,115,31,44
18,148405,26,43
18,20977,26,44
18,1619,7,18
25,78,3.3,90
26,4,3.9,92
16,10,8.7,28
19,18,3.5,84
17,601,6.4,47
17,13388,7.1,31
25,43,2.3,90
23,35746,55,38
18,128,41,36
18,137167,52,36
18,7203,32,44
18,267636,13,48
17,1294,44,35
4,234,3.4,6
17,16073,94,35
18,64815,23,36
18,5075,48,44
22,125616,0,87
17,63986,26,35
18,3593,19,76
17,32522,44,41
18,1036,33,32
18,27130,35,44
17,157264,65,31
18,157322,9.2,18
17,76627,23,40
17,5290,48,41
17,1094,37,35
17,326689,20,35
4,6969,4.8,6
18,138050,5.7,19
18,2248,29,104
17,661,42,35
18,105766,48,37
18,80313,3.7,32
18,70,61,104
18,11442,66,53
11,4231,82,23
18,42515,1.6,32
25,59,1.8,90
31,20620,0,101
4,4,12,6
18,211,14,32
11,9,3.8,23
25,146,0,90
25,8,1.5,90
17,49,7.1,47
23,4600,21,38
17,9051,23,31
18,72,27,44
25,2,19,90
18,14692,45,37
18,40678,15,32
18,59096,0,32
17,127810,33,35
18,85,2.1,37
18,209,16,32
18,111,3.3,32
23,27179,20,38
18,15,5.2,12
18,351607,8.7,32
18,81543,0,34
18,87045,99,43
18,31970,77,37
31,34,3.8,101
18,366,6,18
31,10,5,101
18,13731,55,70
31,4,5.3,101
17,104583,37,31
23,3,12,38
18,58553,50,44
31,33,0,101
18,6669,31,44
18,764967,69,37
6,1,25,9
17,5339,38,35
17,6735,26,35
17,23104,48,41
22,13258,0,87
18,48731,68,44
17,8482,45,41
25,3356,0,90
17,555,44,35
17,13714,41,35
17,240,65,35
18,143,4.4,61
18,35989,46,44
17,16237,23,41
18,21149,30,44
18,95,28,104
18,20292,47,53
23,140883,59,38
16,16426,1.6,28
18,32812,14,49
18,8091,43,34
17,48,4.1,33
18,352,3.8,18
17,30,47,35
17,3048,24,35
17,101,31,31
18,3136,2.7,18
12,467,7.3,24
18,1216,59,44
18,34417,48,104
6,5599,1.3,9
29,5482,12,98
18,191,5,18
26,1961,6.6,92
24,22776,55,88
30,316,2.8,99
18,90,0,12
16,52,10,28
10,3,30,22
20,725,3.7,85
18,107,18,18
17,697805,7.4,41
18,18,1.3,32
3,122,26,5
16,82,5,28
25,19,3.3,90
18,6,3.9,18
18,28,5.6,18
18,10,3,18
20,2,1.8,85
18,1,5.8,18
27,42,38,93
27,43,6.2,93
19,2,11,84
18,182363,62,44
18,35,3.1,18
17,192374,56,41
22,4871,30,87
25,4234,1.9,90
18,3,2,18
18,11,4.3,18
22,35725,9.9,87
18,4,2,18
18,4,2.3,18
18,49210,99,48
20,17,5.1,85
16,6667,2.7,28
18,5,64,18
18,31705,49,44
18,94308,79,44
18,32405,47,32
12,848,25,24
18,751,49,32
24,1563,36,88
24,595,22,88
18,6133,7,12
18,840,60,12
31,8011,13,101
31,2436,0,101
18,20421,31,37
18,5933,60,104
18,36968,16,18
18,3654,25,37
18,323,3.6,18
11,4642,3.5,23
18,23302,12,37
24,221,33,88
17,1914,24,47
25,23805,4.1,90
17,526595,49,31
29,279917,0,98
11,4254,3.2,23
23,161423,73,38
18,834,22,109
25,313,4.4,90
29,67854,0,98
17,18652,63,46
3,87919,0,5
16,56197,15,28
11,80904,16,23
32,207440,6.4,102
19,2923,25,84
17,93608,0,35
18,244797,52,36
17,7904,21,35
26,3175,2.3,92
17,1123190,0,33
17,1218,15,35
18,49381,6.8,37
17,2102,40,35
17,7972,88,35
17,4416,59,105
17,3543,0,33
26,35,0,92
17,190274,46,31
18,2850,39,37
18,7006,6.9,12
17,12846,14,105
18,2714,52,32
17,21,14,33
17,6143,37,105
23,91035,0,38
17,32831,24,105
18,2941,28,44
17,197979,0,33
17,2208,4.4,31
17,1986068,52,105
17,71468,51,33
17,910051,76,33
18,6673,4.4,37
23,277939,0,38
17,114479,26,33
17,1489,67,35
17,8608,46,105
17,14989,78,33
23,7107,33,38
17,127831,26,33
25,211308,0,90
17,382100,0,105
23,200,3,38
17,291941,90,35
17,187200,28,33
17,246538,60,33
17,177542,40,31
23,36255,25,38
18,26202,41,48
18,750321,0,12
3,454412,0,5
18,6577,13,12
17,711719,0,40
31,47069,0,101
3,922752,0,5
18,7243,42,12
25,57076,35,90
18,200214,18,12
18,7881,53,12
6,44233,31,9
31,291901,4.3,101
25,121304,0,90
18,5118,11,12
25,24175,8.5,90
18,207294,21,12
17,135739,0,40
27,162831,43,93
18,10773,10,12
18,61600,3.4,12
23,75566,0,38
17,1375988,15,46
3,364452,7.1,5
3,384368,0,5
3,71328,11,5
11,95,1.5,23
4,13,21,6
13,416,34,25
4,13,8.9,6
4,8,19,6
10,1,0,22
16,102,41,28
18,15105,36,12
18,34514,60,54
18,288606,92,75
18,151374,54,110
18,2062,42,111
18,6231,31,58
18,50060,98,54
18,188740,69,54
18,1574546,37,71
18,23292,20,44
18,43852,77,80
18,13330,73,54
18,46369,33,57
25,1960,2.7,90
17,2178,57,41
18,29155,83,58
18,2200,73,112
18,1842381,0,44
18,1516,44,48
18,9,28,18
19,267,2.3,84
6,4,0,9
18,144,70,48
16,2,8.8,28
16,18,24,28
18,3,0,18
17,5449,20,35
17,5731,31,45
17,11023,16,45
19,11,12,84
3,14,27,5
25,13,1.5,90
18,11,20,50
17,3017,39,45
17,454,27,31
17,5291,7.2,45
18,39661,47,48
17,79,31,35
18,249,21,51
17,7,34,45
17,8014,37,31
30,141515,5.7,99
18,254861,52,44
18,227,69,104
18,19601,56,32
18,2580,53,44
18,1938,62,104
18,519,76,44
18,1652,71,44
18,39647,72,32
18,74,2.8,18
18,12781,51,34
18,314,28,32
18,429,40,104
18,325,27,104
19,980,0,84
18,3482,37,32
18,55,46,104
18,2801,50,32
18,173,49,104
18,154,58,104
18,25,41,104
18,290,73,48
18,23,33,32
18,214,46,32
18,12,19,32
18,52,32,48
18,54,92,48
18,20,55,104
18,2936,45,44
18,3263,47,48
18,515,85,44
18,2510,48,104
18,1130,77,104
18,4798,30,32
27,3,28,93
18,246,35,32
11,54,5.8,23
18,51,39,32
18,7,25,32
18,120,32,32
18,1909,84,104
18,286,60,44
19,6,5.3,84
18,269,39,104
19,19,20,84
18,58104,17,18
18,175509,0,18
24,58,0,88
18,10449,29,104
6,230564,0,9
27,81614,6.6,93
4,171771,3.2,6
30,1236,0,99
27,5867,4.4,93
25,32207,3.4,90
15,23859,0,27
27,14428,1.2,93
27,4737,1.7,93
25,278,2.8,90
25,7851,0,90
25,20865,2.2,90
26,77609,1.9,92
25,11449,1.7,90
25,11,3,90
25,940,0,90
30,26,2.7,99
25,513,2,90
25,24,5,90
25,78,0,90
30,944,11,99
25,249,0,90
25,19,11,90
25,24,2.9,90
25,3509,6.5,90
25,4,2,90
27,1,4.2,93
4,10,0,6
18,380,6.7,18
25,669901,0,90
18,7252,9.2,12
4,3,4.7,6
25,337532,15,90
27,460,0,93
18,584070,24,36
12,438,1.7,24
25,38679,5.9,90
18,1553,9.2,12
18,1303,13,18
31,93708,0,101
11,24980,9.2,23
18,61230,0,18
31,273,6.3,101
31,58,3.8,101
31,39,4.2,101
3,1877,5.7,5
18,569,18,55
18,302,9.9,12
24,932870,0,88
18,859,5.3,18
18,979,9.9,12
20,3782,63,85
18,24137,0,12
11,281635,0,23
11,24666,0,23
24,2339098,0,88
21,1371082,0,86
22,1536512,0,87
31,878065,13,101
18,398746,0,36
18,70883,31,66
20,163679,0,85
18,1719,0,12
27,201718,35,93
17,49971,61,31
22,1260143,0,87
31,522205,0,101
20,1264084,62,85
13,251618,93,25
18,174215,93,44
6,122512,0,9
13,112384,5,25
25,108169,0,90
24,193364,33,88
18,1260903,8.7,18
13,95201,61,25
22,223941,0,87
11,460,6.1,23
18,688,26,44
3,33,37,5
26,730,2.3,92
24,556,4.4,88
24,39,32,88
27,47,0,93
26,36,5.3,92
3,29,17,5
26,88,4.2,92
6,33,3.4,9
26,444,12,92
4,60,1.8,6
24,442,2.5,88
11,70,3.9,23
27,87,2,93
18,4,13,12
17,13,16,47
24,1865,22,88
4,68,3.5,6
17,66894,0,41
18,141,65,104
20,9,21,85
6,19,21,9
31,67,12,101
4,358,2,6
18,13,13,12
16,10,9.4,28
25,24,11,90
17,214923,0,47
18,7,7.5,32
31,2,12,101
4,7,0,6
18,5,15,12
4,78,0,6
6,98,9.7,9
13,21,2.2,25
18,606,42,104
24,238,67,88
4,2,17,6
18,32200,15,34
32,3596,31,102
4,195,4,6
25,43045,0,90
21,928,8.6,86
32,796,25,102
32,4501,26,102
32,891,6.4,102
16,853,88,28
32,25,5.8,102
25,44,41,90
32,7,2.5,102
16,26,0,28
1,46,6.6,3
32,106,24,102
32,181,9.8,102
32,8,32,102
27,105,72,93
32,8,8.1,102
32,14,6.2,102
1,9,8.4,3
24,75,19,88
22,26,8.5,87
25,29,23,90
16,88,20,28
16,30,5.2,28
32,13,3.9,102
18,20807,52,44
25,6,1.3,90
24,2649,25,88
18,1218,1,12
18,2558,61,18
13,432160,15,25
16,6747,0,28
18,5886,54,44
25,85,19,90
18,17543,19,32
18,36813,33,18
14,43847,0,26
18,9389,64,44
14,59660,72,26
18,2338,45,44
18,1518,0,32
24,2822,27,88
18,539931,69,44
18,2223,8.6,18
31,1032,0,101
17,2233,36,41
25,5,1.9,90
31,66,12,101
18,1330,96,36
18,13752,21,36
31,1820,0,101
18,903392,0,36
18,9513,82,36
31,265,0,101
17,27557,69,35
18,6,22,18
18,127229,34,32
20,3071,63,85
31,728,0,101
18,7823,0,18
29,2000,14,98
25,736,1.8,90
18,256219,95,36
2,900,30,4
31,1093,0,101
18,24091,16,32
31,509,0,101
6,55110,4.3,9
18,70105,67,32
18,13253,12,37
26,84779,8.5,92
17,83891,48,35
18,25489,62,44
18,2294,95,18
17,568391,5.2,35
24,77585,0,88
18,9699,23,37
26,28728,2.8,92
24,1090,0,88
26,111634,13,92
26,2645,1.1,92
29,8723,4.6,98
25,168,0,90
29,2115,1.1,98
6,223,1,9
25,361,0,90
7,10,11,10
25,33,0,90
25,257,0,90
11,2695,0,23
19,123,86,84
25,164,0,90
25,138,0,90
25,130,0,90
18,28151,17,48
13,8,7.9,25
25,1092,0,90
26,18280,6,92
29,11510,3.5,98
18,3258,26,32
17,15,93,45
18,1550,21,48
3,8894,2.3,5
17,70351,0,31
13,32,64,25
16,129,8.1,28
26,21,0,92
26,60298,13,92
4,15,8,6
18,171220,42,48
16,22,19,28
6,5474,0,9
25,5,2.5,90
17,40,3.6,46
26,285,3.9,92
4,31,54,6
4,11,6.8,6
11,44,27,23
4,87,5.1,6
11,7,3.4,23
4,37,10,6
27,15,3.1,93
25,32,2.7,90
4,2,1.7,6
18,13,1.2,18
16,218,19,28
18,1327,44,11
17,499483,99,45
4,20,15,6
25,19877,4.5,90
17,58387,3.3,40
17,54082,21,45
25,222,10,90
6,497,36,9
18,7443,33,32
6,7,4.3,9
22,126338,9.6,87
24,3674,61,88
23,43191,14,38
27,936,5.4,93
20,34079,1.3,85
30,32112,0,99
25,6801,2.8,90
18,70903,47,48
11,2187,0,23
4,116,0,6
27,160,7.6,93
1,14,4.6,3
27,280,10,93
30,1276,4.6,99
22,1461,13,87
27,626,1.2,93
26,18926,2.9,92
30,71,10,99
1,83,4.8,3
17,3344,36,31
27,69,3.5,93
25,789,0,90
13,107,50,25
4,49,0,6
30,51,11,99
25,3696,29,90
22,7300,46,87
25,33,46,90
25,533,1.4,90
29,6849,1.2,98
25,15,0,90
30,244,0,99
4,287,9.8,6
24,86,39,88
6,260,0,9
25,36,12,90
27,2412,0,93
18,51,57,12
25,19,2.1,90
11,49,3.9,23
16,3187,11,28
11,32,2.3,23
3,595,8.5,5
25,55,1.4,90
25,33,0,90
25,7,2.4,90
30,40,3.9,99
23,7,68,38
25,1420,1.6,90
7,1212,0,10
20,49580,4,85
20,22650,1.5,85
4,4518,26,6
3,46,3,5
17,33,71,105
18,17,0,18
25,9716,1.3,90
23,63782,24,38
17,201537,68,105
17,11051,44,105
20,38826,7,85
18,7615646,71,32
23,176487,10,38
17,264282,48,105
18,2721923,25,44
25,15070,6.3,90
22,100179,96,87
18,318867,10,37
23,172373,47,38
25,25438,3.2,90
18,283823,0,32
20,3895,0,85
20,9562,5.8,85
20,42621,23,85
4,1279800,0,6
25,710,1.1,90
20,24456,4.6,85
4,19051,0,6
18,121,6.3,18
20,10743,0,85
6,76498,4.3,9
20,37090,4.8,85
18,6396,4.2,18
25,434,3.6,90
20,5285,4,85
20,68025,3.9,85
20,214,8.7,85
20,273244,9.9,85
22,742,1.8,87
20,3047,1.5,85
27,182,7,93
18,3478,0,113
4,27,18,6
20,9606,3.4,85
20,1236,3.3,85
20,40,1.5,85
30,20,5.1,99
20,11066,10,85
25,444,1.6,90
30,1060,3.2,99
25,53,3,90
22,37,10,87
20,108,2.8,85
25,3840,2.5,90
20,260,1.3,85
20,19,15,85
27,1905,3.1,93
20,44,2.8,85
30,61,6.1,99
23,207,4.5,38
23,15221,30,38
18,1749,6.2,32
23,5229,20,38
23,342,38,38
23,382,20,38
23,670,3.1,38
23,160,6.4,38
23,37140,71,38
23,6,11,38
18,761,11,12
23,38,2.6,38
23,974,33,38
20,795,21,85
23,2019,41,38
4,758590,12,6
23,15883,21,38
23,401,2.8,38
27,91397,14,93
23,195,29,38
23,215,76,38
26,93,5.7,92
23,57,17,38
23,191,28,38
6,26,4.6,9
23,3346,0,38
31,4,3.1,101
23,144,79,38
23,152,36,38
23,1697,17,38
17,2,7.8,31
23,1526,89,38
23,5675,49,38
23,53,12,38
31,104,3,101
23,5015,57,38
21,41074,16,86
23,9,13,38
23,2317,5.9,38
23,216,40,38
23,10,14,38
23,688,0,38
25,981,0,90
11,166,3.5,23
18,751,17,18
18,53,7.9,18
23,169,19,38
18,729,30,18
11,175,12,23
2,4354,42,4
15,1463,7.4,27
18,100,9.1,18
18,105,7.5,44
11,20,4.8,23
18,1007,7.4,18
23,16,4.9,38
18,4585,9.1,18
18,2,4.2,44
11,12,2.7,23
11,13819,3.9,23
11,104,2.3,23
18,76,35,18
11,42,3.5,23
18,2378,9.1,18
11,92,1.5,23
18,15,26,18
18,179,7.4,18
11,7,2.1,23
11,17,4.7,23
11,18,3.4,23
11,3704,4.6,23
31,183,7.1,101
11,58,2.7,23
11,106,4.4,23
23,1539,14,38
30,20755,17,99
18,407694,0,44
11,12,9,23
25,24,4.5,90
18,9,21,12
